Listing date (UTC),Issuer Common Name:,DstIP,Subject Common Name:,extra,url,Listing reason,Status:,Malware binary (MD5 hash),Timestamp (UTC),SHA1 fingerprint,Issuer:,DstPort,Subject:,Common Name,SSL Version:,id,Fingerprint (SHA1):
2015-12-07 07:22:36,*.google.com/emailAddress=webmaster@google.com,108.61.178.212,*.google.com/emailAddress=webmaster@google.com,# of referencing malware binaries: 18,https://sslbl.abuse.ch/intel/1994a0b034b02da73b2fe9a170f8ce527140c9f0,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-07 07:22:36)",58d9dc50c7a3825113ef021bf2ee0ab6,2015-12-09 19:25:57,1994a0b034b02da73b2fe9a170f8ce527140c9f0,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",80,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",*.google.com/emailAddress=webmaster@google.com,TLSv1,58,1994a0b034b02da73b2fe9a170f8ce527140c9f0
2015-12-07 07:22:36,*.google.com/emailAddress=webmaster@google.com,108.61.178.212,*.google.com/emailAddress=webmaster@google.com,# of referencing malware binaries: 18,https://sslbl.abuse.ch/intel/1994a0b034b02da73b2fe9a170f8ce527140c9f0,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-07 07:22:36)",29cf781dbbef2c0b546e1aa347a04f70,2015-12-07 09:13:52,1994a0b034b02da73b2fe9a170f8ce527140c9f0,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",80,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",*.google.com/emailAddress=webmaster@google.com,TLSv1,58,1994a0b034b02da73b2fe9a170f8ce527140c9f0
2015-12-07 07:22:36,*.google.com/emailAddress=webmaster@google.com,108.61.178.212,*.google.com/emailAddress=webmaster@google.com,# of referencing malware binaries: 18,https://sslbl.abuse.ch/intel/1994a0b034b02da73b2fe9a170f8ce527140c9f0,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-07 07:22:36)",eb2284fc5d060b9a4819e75a1732f5ce,2015-12-07 05:58:13,1994a0b034b02da73b2fe9a170f8ce527140c9f0,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",80,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",*.google.com/emailAddress=webmaster@google.com,TLSv1,58,1994a0b034b02da73b2fe9a170f8ce527140c9f0
2015-12-07 07:22:36,*.google.com/emailAddress=webmaster@google.com,108.61.178.212,*.google.com/emailAddress=webmaster@google.com,# of referencing malware binaries: 18,https://sslbl.abuse.ch/intel/1994a0b034b02da73b2fe9a170f8ce527140c9f0,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-07 07:22:36)",b982a4dc4610ab8e707f3492d2212942,2015-12-06 20:32:34,1994a0b034b02da73b2fe9a170f8ce527140c9f0,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",80,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=webmaster@google.com",*.google.com/emailAddress=webmaster@google.com,TLSv1,58,1994a0b034b02da73b2fe9a170f8ce527140c9f0
2015-12-07 07:22:34,*.google.com/emailAddress=mail@google.com,84.200.70.46,*.google.com/emailAddress=mail@google.com,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/bea936419e548d67a79030f40ad4beed008b1898,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-07 07:22:34)",eb2284fc5d060b9a4819e75a1732f5ce,2015-12-07 05:58:13,bea936419e548d67a79030f40ad4beed008b1898,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=mail@google.com",80,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=mail@google.com",*.google.com/emailAddress=mail@google.com,TLSv1,59,bea936419e548d67a79030f40ad4beed008b1898
2015-12-07 07:14:30,"C=IT, ST=Some-State, O=Internet Widgits Pty Ltd",151.236.18.110,"C=IT, ST=Some-State, O=Internet Widgits Pty Ltd",# of referencing malware binaries: 2,https://sslbl.abuse.ch/intel/2329a359e76f51d38d130697a26322cc2cfc9d17,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-07 07:14:30)",658d3d650972182eaa7d89ec67519618,2015-12-07 05:58:23,2329a359e76f51d38d130697a26322cc2cfc9d17,"C=IT, ST=Some-State, O=Internet Widgits Pty Ltd",80,"C=IT, ST=Some-State, O=Internet Widgits Pty Ltd","C=IT, ST=Some-State, O=Internet Widgits Pty Ltd",TLS 1.2,60,2329a359e76f51d38d130697a26322cc2cfc9d17
2015-12-07 07:14:30,"C=IT, ST=Some-State, O=Internet Widgits Pty Ltd",151.236.18.110,"C=IT, ST=Some-State, O=Internet Widgits Pty Ltd",# of referencing malware binaries: 2,https://sslbl.abuse.ch/intel/2329a359e76f51d38d130697a26322cc2cfc9d17,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-07 07:14:30)",56679dbcf86a578a6027f25c781452c9,2015-12-06 17:04:35,2329a359e76f51d38d130697a26322cc2cfc9d17,"C=IT, ST=Some-State, O=Internet Widgits Pty Ltd",80,"C=IT, ST=Some-State, O=Internet Widgits Pty Ltd","C=IT, ST=Some-State, O=Internet Widgits Pty Ltd",TLS 1.2,60,2329a359e76f51d38d130697a26322cc2cfc9d17
2015-12-07 07:13:43,"C=US, ST=Denial, L=Springfield, O=Dis",80.78.253.86,"C=US, ST=Denial, L=Springfield, O=Dis",# of referencing malware binaries: 3,https://sslbl.abuse.ch/intel/0b5ee11166cd7a48903dfb1f4bb5f27a65b86600,TorrentLocker C&C,"Blacklisted (Reason: TorrentLocker C&C, Listing date: 2015-12-07 07:13:43)",e89cc11b74c1c2576410c4ff90ade8b9,2015-12-07 05:51:20,0b5ee11166cd7a48903dfb1f4bb5f27a65b86600,"C=US, ST=Denial, L=Springfield, O=Dis",443,"C=US, ST=Denial, L=Springfield, O=Dis","C=US, ST=Denial, L=Springfield, O=Dis",TLS 1.2,61,0b5ee11166cd7a48903dfb1f4bb5f27a65b86600
2015-12-07 07:13:43,"C=US, ST=Denial, L=Springfield, O=Dis",80.78.253.86,"C=US, ST=Denial, L=Springfield, O=Dis",# of referencing malware binaries: 3,https://sslbl.abuse.ch/intel/0b5ee11166cd7a48903dfb1f4bb5f27a65b86600,TorrentLocker C&C,"Blacklisted (Reason: TorrentLocker C&C, Listing date: 2015-12-07 07:13:43)",5973d4d7e54320224f823d5d6849fbf8,2015-12-06 17:11:02,0b5ee11166cd7a48903dfb1f4bb5f27a65b86600,"C=US, ST=Denial, L=Springfield, O=Dis",443,"C=US, ST=Denial, L=Springfield, O=Dis","C=US, ST=Denial, L=Springfield, O=Dis",TLS 1.2,61,0b5ee11166cd7a48903dfb1f4bb5f27a65b86600
2015-12-07 07:13:43,"C=US, ST=Denial, L=Springfield, O=Dis",80.78.253.86,"C=US, ST=Denial, L=Springfield, O=Dis",# of referencing malware binaries: 3,https://sslbl.abuse.ch/intel/0b5ee11166cd7a48903dfb1f4bb5f27a65b86600,TorrentLocker C&C,"Blacklisted (Reason: TorrentLocker C&C, Listing date: 2015-12-07 07:13:43)",984b7f897d74497779e83a00c52a0ac7,2015-12-06 15:48:02,0b5ee11166cd7a48903dfb1f4bb5f27a65b86600,"C=US, ST=Denial, L=Springfield, O=Dis",443,"C=US, ST=Denial, L=Springfield, O=Dis","C=US, ST=Denial, L=Springfield, O=Dis",TLS 1.2,61,0b5ee11166cd7a48903dfb1f4bb5f27a65b86600
2015-12-07 06:25:24,COMODO RSA Domain Validation Secure Server CA,,www.benvenuittopronto.com,This SSL certificate was spotted passively or by using scanning techniques. Therefore SSLBL is not able to provide any referencing malware binaries.,https://sslbl.abuse.ch/intel/1a21388d7bda2de9f12996c306a75eb0d4a35db7,Gozi MITM,"Blacklisted (Reason: Gozi MITM, Listing date: 2015-12-07 06:25:24)",,,1a21388d7bda2de9f12996c306a75eb0d4a35db7,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO RSA Domain Validation Secure Server CA",,"OU=Domain Control Validated, OU=PositiveSSL, CN=www.benvenuittopronto.com",www.benvenuittopronto.com,,62,1a21388d7bda2de9f12996c306a75eb0d4a35db7
2015-12-06 15:16:30,*.google.com/emailAddress=mail@google.com,108.61.178.212,*.google.com/emailAddress=mail@google.com,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/6ff33235bfa8594cac5bf678da5ab57905bf8dc5,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-06 15:16:30)",9b6c6d250e8fe6bcb4e598d6d722a669,2015-12-05 20:22:44,6ff33235bfa8594cac5bf678da5ab57905bf8dc5,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=mail@google.com",80,"C=us, ST=CA, O=Google Inc, L=los Angeles, OU=Google Internet Authority G2, CN=*.google.com/emailAddress=mail@google.com",*.google.com/emailAddress=mail@google.com,SSLv3,63,6ff33235bfa8594cac5bf678da5ab57905bf8dc5
2015-12-06 08:16:24,"C=US, ST=Denial, L=Springfield, O=Dis",46.183.217.165,"C=US, ST=Denial, L=Springfield, O=Dis",# of referencing malware binaries: 2,https://sslbl.abuse.ch/intel/432062f50c4ea979b8a5ced15ae86f261ed707f4,TorrentLocker C&C,"Blacklisted (Reason: TorrentLocker C&C, Listing date: 2015-12-06 08:16:24)",db92c3a7be3eec106d77a48edf96c89d,2015-12-06 06:26:19,432062f50c4ea979b8a5ced15ae86f261ed707f4,"C=US, ST=Denial, L=Springfield, O=Dis",443,"C=US, ST=Denial, L=Springfield, O=Dis","C=US, ST=Denial, L=Springfield, O=Dis",TLS 1.2,64,432062f50c4ea979b8a5ced15ae86f261ed707f4
2015-12-06 08:16:24,"C=US, ST=Denial, L=Springfield, O=Dis",46.183.217.165,"C=US, ST=Denial, L=Springfield, O=Dis",# of referencing malware binaries: 2,https://sslbl.abuse.ch/intel/432062f50c4ea979b8a5ced15ae86f261ed707f4,TorrentLocker C&C,"Blacklisted (Reason: TorrentLocker C&C, Listing date: 2015-12-06 08:16:24)",edf3bc6d706c03abe2592c9bdcc8ee46,2015-12-06 01:23:22,432062f50c4ea979b8a5ced15ae86f261ed707f4,"C=US, ST=Denial, L=Springfield, O=Dis",443,"C=US, ST=Denial, L=Springfield, O=Dis","C=US, ST=Denial, L=Springfield, O=Dis",TLS 1.2,64,432062f50c4ea979b8a5ced15ae86f261ed707f4
2015-12-06 08:13:48,google.com/emailAddress=info@google.com,84.200.70.46,google.com/emailAddress=info@google.com,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/95c9d9c3e8e04f3b7479f158baf0ea27140fbf61,Gootkit C&C,"Blacklisted (Reason: Gootkit C&C, Listing date: 2015-12-06 08:13:48)",204e40336a0cc3483f439baf1f039971,2015-12-04 07:29:45,95c9d9c3e8e04f3b7479f158baf0ea27140fbf61,"C=FR, ST=France, L=Paris, O=Google, OU=Goolgle, CN=google.com/emailAddress=info@google.com",80,"C=FR, ST=France, L=Paris, O=Google, OU=Goolgle, CN=google.com/emailAddress=info@google.com",google.com/emailAddress=info@google.com,TLSv1,65,95c9d9c3e8e04f3b7479f158baf0ea27140fbf61
2015-12-05 07:38:40,burvehov.frl,94.73.155.11,burvehov.frl,# of referencing malware binaries: 5,https://sslbl.abuse.ch/intel/2e4a9128ea31dd8c6a789f47757847ba89cad228,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-05 07:38:40)",be87ca35e01dba973d7f95caef9a29c5,2015-12-12 02:05:02,2e4a9128ea31dd8c6a789f47757847ba89cad228,"C=LU, O=Theonpo Lftrmatfu NL, CN=burvehov.frl",2448,"C=LU, O=Theonpo Lftrmatfu NL, CN=burvehov.frl",burvehov.frl,SSLv3,66,2e4a9128ea31dd8c6a789f47757847ba89cad228
2015-12-05 07:38:40,burvehov.frl,94.73.155.11,burvehov.frl,# of referencing malware binaries: 5,https://sslbl.abuse.ch/intel/2e4a9128ea31dd8c6a789f47757847ba89cad228,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-05 07:38:40)",feaca8ba663190cbff32892312043b27,2015-12-12 01:08:28,2e4a9128ea31dd8c6a789f47757847ba89cad228,"C=LU, O=Theonpo Lftrmatfu NL, CN=burvehov.frl",2448,"C=LU, O=Theonpo Lftrmatfu NL, CN=burvehov.frl",burvehov.frl,SSLv3,66,2e4a9128ea31dd8c6a789f47757847ba89cad228
2015-12-05 07:38:40,burvehov.frl,94.73.155.11,burvehov.frl,# of referencing malware binaries: 5,https://sslbl.abuse.ch/intel/2e4a9128ea31dd8c6a789f47757847ba89cad228,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-05 07:38:40)",c4909fa2d363136cb762084048fa0b52,2015-12-09 12:37:37,2e4a9128ea31dd8c6a789f47757847ba89cad228,"C=LU, O=Theonpo Lftrmatfu NL, CN=burvehov.frl",2448,"C=LU, O=Theonpo Lftrmatfu NL, CN=burvehov.frl",burvehov.frl,SSLv3,66,2e4a9128ea31dd8c6a789f47757847ba89cad228
2015-12-05 07:38:40,burvehov.frl,94.73.155.12,burvehov.frl,# of referencing malware binaries: 5,https://sslbl.abuse.ch/intel/2e4a9128ea31dd8c6a789f47757847ba89cad228,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-05 07:38:40)",1c27b6cbd9a3c38c8bf18657271daa65,2015-12-07 15:05:10,2e4a9128ea31dd8c6a789f47757847ba89cad228,"C=LU, O=Theonpo Lftrmatfu NL, CN=burvehov.frl",2448,"C=LU, O=Theonpo Lftrmatfu NL, CN=burvehov.frl",burvehov.frl,SSLv3,66,2e4a9128ea31dd8c6a789f47757847ba89cad228
2015-12-05 07:38:40,burvehov.frl,94.73.155.12,burvehov.frl,# of referencing malware binaries: 5,https://sslbl.abuse.ch/intel/2e4a9128ea31dd8c6a789f47757847ba89cad228,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-05 07:38:40)",c2955759f3edea2111436a12811440e1,2015-12-05 00:15:00,2e4a9128ea31dd8c6a789f47757847ba89cad228,"C=LU, O=Theonpo Lftrmatfu NL, CN=burvehov.frl",2448,"C=LU, O=Theonpo Lftrmatfu NL, CN=burvehov.frl",burvehov.frl,SSLv3,66,2e4a9128ea31dd8c6a789f47757847ba89cad228
2015-12-04 14:57:46,bsprndecreso.az,23.113.113.105,bsprndecreso.az,# of referencing malware binaries: 3,https://sslbl.abuse.ch/intel/a341d99ac79f2cb590e7532b13ff64b29b7c80c3,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-04 14:57:46)",9b203d747a992990c75d610ae53adc6b,2015-12-07 15:16:55,a341d99ac79f2cb590e7532b13ff64b29b7c80c3,"C=LU, O=Perriasa Iodgifico Ltd., CN=bsprndecreso.az",243,"C=LU, O=Perriasa Iodgifico Ltd., CN=bsprndecreso.az",bsprndecreso.az,TLS 1.2,67,a341d99ac79f2cb590e7532b13ff64b29b7c80c3
2015-12-04 14:57:46,bsprndecreso.az,23.113.113.105,bsprndecreso.az,# of referencing malware binaries: 3,https://sslbl.abuse.ch/intel/a341d99ac79f2cb590e7532b13ff64b29b7c80c3,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-04 14:57:46)",44cbd39c6581342252ce1cdd238b2975,2015-12-07 11:14:55,a341d99ac79f2cb590e7532b13ff64b29b7c80c3,"C=LU, O=Perriasa Iodgifico Ltd., CN=bsprndecreso.az",243,"C=LU, O=Perriasa Iodgifico Ltd., CN=bsprndecreso.az",bsprndecreso.az,TLS 1.2,67,a341d99ac79f2cb590e7532b13ff64b29b7c80c3
2015-12-04 14:57:46,bsprndecreso.az,23.113.113.105,bsprndecreso.az,# of referencing malware binaries: 3,https://sslbl.abuse.ch/intel/a341d99ac79f2cb590e7532b13ff64b29b7c80c3,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-04 14:57:46)",048b5140b6fe2a84d69859667919d860,2015-12-04 14:50:42,a341d99ac79f2cb590e7532b13ff64b29b7c80c3,"C=LU, O=Perriasa Iodgifico Ltd., CN=bsprndecreso.az",243,"C=LU, O=Perriasa Iodgifico Ltd., CN=bsprndecreso.az",bsprndecreso.az,TLS 1.2,67,a341d99ac79f2cb590e7532b13ff64b29b7c80c3
2015-12-04 12:14:49,Cyxuzoidv,37.46.121.133,Cyxuzoidv,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/438d55ce367216ce4c8347f559bc3b153faafae5,ZeuS C&C,"Blacklisted (Reason: ZeuS C&C, Listing date: 2015-12-04 12:14:49)",1ba558c1724a9956b3ac62d742d2e5e1,2015-12-04 07:41:21,438d55ce367216ce4c8347f559bc3b153faafae5,CN=Cyxuzoidv,443,CN=Cyxuzoidv,Cyxuzoidv,TLS 1.2,68,438d55ce367216ce4c8347f559bc3b153faafae5
2015-12-04 06:58:40,amatbedtthem.mc,162.208.8.198,amatbedtthem.mc,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/e38e1628f6768ad5771e07dea425653b54ba85d4,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-04 06:58:40)",ef658bc7c2a8f5181e30365b7a4ec87a,2015-12-03 19:01:57,e38e1628f6768ad5771e07dea425653b54ba85d4,"C=LU, O=Nactirith Thesce NL, CN=amatbedtthem.mc",3448,"C=LU, O=Nactirith Thesce NL, CN=amatbedtthem.mc",amatbedtthem.mc,SSLv3,69,e38e1628f6768ad5771e07dea425653b54ba85d4
2015-12-03 11:12:58,aletagaiclto.be,78.47.66.169,aletagaiclto.be,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/0c1b32bb67bf6b3b30fdd40c4a17f6214aefa866,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-03 11:12:58)",1bfd7cdc2731ec85617555f63473e3c9,2015-12-03 11:09:23,0c1b32bb67bf6b3b30fdd40c4a17f6214aefa866,"C=LU, O=Shallet Cuthatet Pty., CN=aletagaiclto.be",7447,"C=LU, O=Shallet Cuthatet Pty., CN=aletagaiclto.be",aletagaiclto.be,TLS 1.2,70,0c1b32bb67bf6b3b30fdd40c4a17f6214aefa866
2015-12-03 10:30:38,anacthemala.mh,1.93.0.224,anacthemala.mh,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/2396cf6f9d9f75f914861b50446f38104d189f74,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-03 10:30:38)",1b9fcbcd5b78321959d4c9121c3679ee,2015-12-03 10:04:02,2396cf6f9d9f75f914861b50446f38104d189f74,"C=LU, O=Mprgiofi Wisatitmu Pty., CN=anacthemala.mh",443,"C=LU, O=Mprgiofi Wisatitmu Pty., CN=anacthemala.mh",anacthemala.mh,TLSv1,71,2396cf6f9d9f75f914861b50446f38104d189f74
2015-12-03 10:30:11,tveoffoss.cg,188.40.253.158,tveoffoss.cg,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/fd701504795d85f9c69fa0890ff1e133c807480b,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-03 10:30:11)",1b9fcbcd5b78321959d4c9121c3679ee,2015-12-03 10:04:02,fd701504795d85f9c69fa0890ff1e133c807480b,"C=LU, O=Ttyth Phoasga Corp., CN=tveoffoss.cg",243,"C=LU, O=Ttyth Phoasga Corp., CN=tveoffoss.cg",tveoffoss.cg,TLSv1,72,fd701504795d85f9c69fa0890ff1e133c807480b
2015-12-03 09:21:43,narablessthem.kw,221.132.35.56,narablessthem.kw,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/874d2458df138cb34e4aefb89b11a8e499b1abec,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-03 09:21:43)",9e1bac7de9a3d2640c8342ba885f9fac,2015-12-02 16:56:20,874d2458df138cb34e4aefb89b11a8e499b1abec,"C=LU, O=Ticarilef Odercenke NL, CN=narablessthem.kw",8843,"C=LU, O=Ticarilef Odercenke NL, CN=narablessthem.kw",narablessthem.kw,TLSv1,73,874d2458df138cb34e4aefb89b11a8e499b1abec
2015-12-03 09:21:42,agaupofafronti.pf,94.73.155.12,agaupofafronti.pf,# of referencing malware binaries: 4,https://sslbl.abuse.ch/intel/b5df7ee788cf69d89b2edc8a5044806310c6bcd8,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-03 09:21:42)",23964bc22c2c81f9a41fb9f747a6c995,2015-12-03 13:22:17,b5df7ee788cf69d89b2edc8a5044806310c6bcd8,"C=LU, O=Atuton Angtnt Corp., CN=agaupofafronti.pf",2448,"C=LU, O=Atuton Angtnt Corp., CN=agaupofafronti.pf",agaupofafronti.pf,TLSv1,74,b5df7ee788cf69d89b2edc8a5044806310c6bcd8
2015-12-03 09:21:42,agaupofafronti.pf,94.73.155.12,agaupofafronti.pf,# of referencing malware binaries: 4,https://sslbl.abuse.ch/intel/b5df7ee788cf69d89b2edc8a5044806310c6bcd8,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-03 09:21:42)",1bfd7cdc2731ec85617555f63473e3c9,2015-12-03 11:09:23,b5df7ee788cf69d89b2edc8a5044806310c6bcd8,"C=LU, O=Atuton Angtnt Corp., CN=agaupofafronti.pf",2448,"C=LU, O=Atuton Angtnt Corp., CN=agaupofafronti.pf",agaupofafronti.pf,TLSv1,74,b5df7ee788cf69d89b2edc8a5044806310c6bcd8
2015-12-03 09:21:42,agaupofafronti.pf,94.73.155.12,agaupofafronti.pf,# of referencing malware binaries: 4,https://sslbl.abuse.ch/intel/b5df7ee788cf69d89b2edc8a5044806310c6bcd8,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-03 09:21:42)",4e87044b5566951e71c5b672ce416c7f,2015-12-02 17:11:54,b5df7ee788cf69d89b2edc8a5044806310c6bcd8,"C=LU, O=Atuton Angtnt Corp., CN=agaupofafronti.pf",2448,"C=LU, O=Atuton Angtnt Corp., CN=agaupofafronti.pf",agaupofafronti.pf,TLSv1,74,b5df7ee788cf69d89b2edc8a5044806310c6bcd8
2015-12-03 09:21:42,agaupofafronti.pf,94.73.155.12,agaupofafronti.pf,# of referencing malware binaries: 4,https://sslbl.abuse.ch/intel/b5df7ee788cf69d89b2edc8a5044806310c6bcd8,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-03 09:21:42)",9e1bac7de9a3d2640c8342ba885f9fac,2015-12-02 16:56:20,b5df7ee788cf69d89b2edc8a5044806310c6bcd8,"C=LU, O=Atuton Angtnt Corp., CN=agaupofafronti.pf",2448,"C=LU, O=Atuton Angtnt Corp., CN=agaupofafronti.pf",agaupofafronti.pf,TLSv1,74,b5df7ee788cf69d89b2edc8a5044806310c6bcd8
2015-12-03 09:20:14,"C=US, ST=Denial, L=Springfield, O=Dis",92.222.98.101,"C=US, ST=Denial, L=Springfield, O=Dis",# of referencing malware binaries: 2,https://sslbl.abuse.ch/intel/f10c0a99cc1e1e5b8fdc8913409764a8dc213547,TorrentLocker C&C,"Blacklisted (Reason: TorrentLocker C&C, Listing date: 2015-12-03 09:20:14)",9264a714471e71424cc609526c38ebf3,2015-12-03 09:55:44,f10c0a99cc1e1e5b8fdc8913409764a8dc213547,"C=US, ST=Denial, L=Springfield, O=Dis",443,"C=US, ST=Denial, L=Springfield, O=Dis","C=US, ST=Denial, L=Springfield, O=Dis",TLS 1.2,75,f10c0a99cc1e1e5b8fdc8913409764a8dc213547
2015-12-03 09:20:14,"C=US, ST=Denial, L=Springfield, O=Dis",92.222.98.101,"C=US, ST=Denial, L=Springfield, O=Dis",# of referencing malware binaries: 2,https://sslbl.abuse.ch/intel/f10c0a99cc1e1e5b8fdc8913409764a8dc213547,TorrentLocker C&C,"Blacklisted (Reason: TorrentLocker C&C, Listing date: 2015-12-03 09:20:14)",62d215cbf66d5a531e867d0423c32870,2015-12-02 17:53:05,f10c0a99cc1e1e5b8fdc8913409764a8dc213547,"C=US, ST=Denial, L=Springfield, O=Dis",443,"C=US, ST=Denial, L=Springfield, O=Dis","C=US, ST=Denial, L=Springfield, O=Dis",TLS 1.2,75,f10c0a99cc1e1e5b8fdc8913409764a8dc213547
2015-12-02 17:08:17,betotout.sb,188.40.253.158,betotout.sb,# of referencing malware binaries: 1,https://sslbl.abuse.ch/intel/200de49d4e0940cc38c9eaae24d5652c4043c5f8,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-02 17:08:17)",0beaa7d935d55c972a9a84c444a0762b,2015-12-02 15:23:24,200de49d4e0940cc38c9eaae24d5652c4043c5f8,"C=LU, O=Toneofveo Ondwibu Pty., CN=betotout.sb",243,"C=LU, O=Toneofveo Ondwibu Pty., CN=betotout.sb",betotout.sb,SSLv3,76,200de49d4e0940cc38c9eaae24d5652c4043c5f8
2015-12-02 14:50:35,cpenalbjo.in,94.73.155.11,cpenalbjo.in,# of referencing malware binaries: 2,https://sslbl.abuse.ch/intel/783ea8ddf7494cc9360bb035f2dfc45ad06047ab,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-02 14:50:35)",f5cff3570f89ce76bfa6d19b5d3724de,2015-12-02 14:02:25,783ea8ddf7494cc9360bb035f2dfc45ad06047ab,"C=LU, O=Balaiceb Primis Pty., CN=cpenalbjo.in",2448,"C=LU, O=Balaiceb Primis Pty., CN=cpenalbjo.in",cpenalbjo.in,SSLv3,77,783ea8ddf7494cc9360bb035f2dfc45ad06047ab
2015-12-02 14:50:35,cpenalbjo.in,94.73.155.12,cpenalbjo.in,# of referencing malware binaries: 2,https://sslbl.abuse.ch/intel/783ea8ddf7494cc9360bb035f2dfc45ad06047ab,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-02 14:50:35)",e590d72e4a7a26aefcf4aa2b438dbb64,2015-12-01 13:33:12,783ea8ddf7494cc9360bb035f2dfc45ad06047ab,"C=LU, O=Balaiceb Primis Pty., CN=cpenalbjo.in",2448,"C=LU, O=Balaiceb Primis Pty., CN=cpenalbjo.in",cpenalbjo.in,SSLv3,77,783ea8ddf7494cc9360bb035f2dfc45ad06047ab
2015-12-02 14:50:29,oobedolgopons.ye,115.249.247.26,oobedolgopons.ye,# of referencing malware binaries: 2,https://sslbl.abuse.ch/intel/fe896fca5f12a0f65a12e2ae39588a505cf6d035,Dridex C&C,"Blacklisted (Reason: Dridex C&C, Listing date: 2015-12-02 14:50:29)",c7e88e9ebd659473e07c8f025b623d2e,2015-12-02 18:44:57,fe896fca5f12a0f65a12e2ae39588a505cf6d035,"C=LU, O=Tilotindb Acctorsh NL, CN=oobedolgopons.ye",4538,"C=LU, O=Tilotindb Acctorsh NL, CN=oobedolgopons.ye",oobedolgopons.ye,TLS 1.2,78,fe896fca5f12a0f65a12e2ae39588a505cf6d035
